lon,lat,course_id,track_seg_point_id,ele,dis
141.48206,38.4706,2,2738,7.6,30.23146877
141.48209,38.4706,2,2739,7.4,30.2340805
141.48212,38.47061,2,2740,7.2,30.23691909
141.48217,38.47063,2,2741,7,30.24180717
141.48221,38.47065,2,2742,6.9,30.24593902
141.48226,38.47068,2,2743,6.8,30.25142313
141.48231,38.47072,2,2744,6.7,30.25764651
141.48235,38.47075,2,2745,6.6,30.26246879
141.48248,38.47084,2,2746,6.2,30.27757628
141.48251,38.47086,2,2747,6.2,30.28100656
141.4826,38.47092,2,2748,6.6,30.2912974
141.4826799,38.47098,2,2749,6.9,30.30093565
141.4827699,38.47104,2,2750,7.2,30.31122648
141.48287,38.4710899,2,2751,7.3,30.32155742
141.48299,38.47114,2,2752,7.3,30.33339682
141.48307,38.47117,2,2753,7.3,30.34111906
141.48317,38.47121,2,2754,7.3,30.35089516
141.48328,38.47124,2,2755,7.1,30.3610358
141.48339,38.47126,2,2756,7.2,30.3708669
141.48343,38.4712699,2,2757,7.3,30.37451903
141.48352,38.47128,2,2758,7.6,30.38243423
141.48365,38.47129,2,2759,8,30.39380612
141.4837,38.4713,2,2760,8.2,30.39829874
141.4837499,38.4713,2,2761,8.3,30.40264288
141.4839,38.47129,2,2762,8.5,30.41575734
141.48409,38.47129,2,2763,8.9,30.43229814
141.48413,38.47129,2,2764,9,30.43578041
141.48418,38.47128,2,2765,8.9,30.44027304
141.48425,38.47129,2,2766,8.9,30.44646763
141.4842899,38.4713,2,2767,8.9,30.45011484
141.48434,38.47131,2,2768,9,30.4546159
141.48439,38.47132,2,2769,9,30.45910852
141.48442,38.47133,2,2770,9,30.46194708
141.48446,38.47134,2,2771,9,30.46560258
141.48448,38.47136,2,2772,9.2,30.46842699
141.4845,38.47137,2,2773,9.2,30.4704929
141.48453,38.47138,2,2774,9.2,30.47333146
141.48455,38.4714,2,2775,9.4,30.47615587
141.48458,38.47142,2,2776,9.4,30.47958613
141.48462,38.47145,2,2777,9.6,30.48440838
141.48464,38.4714699,2,2778,9.6,30.48722405
141.48466,38.4715,2,2779,9.8,30.49099681
141.48468,38.47153,2,2780,9.9,30.49475972
141.4847,38.47157,2,2781,10.1,30.49953617
141.48472,38.47164,2,2782,10.5,30.50751218
141.48473,38.4717,2,2783,11,30.51424045
141.48476,38.47192,2,2784,13.2,30.53884238
141.48483,38.47245,2,2785,17.4,30.59809
141.48485,38.4725899,2,2786,18.7,30.61374333
141.48489,38.47266,2,2787,18.8,30.62228056
141.48496,38.47275,2,2788,18.7,30.63399748
141.48506,38.47285,2,2789,19.5,30.64811942
141.48514,38.4729,2,2790,20.3,30.65703086
141.48526,38.47295,2,2791,21.2,30.66886479
141.4853599,38.4729699,2,2792,21.5,30.67783866
141.48542,38.47298,2,2793,21.7,30.68318984
141.48548,38.47299,2,2794,21.9,30.68853017
141.48549,38.47299,2,2795,21.9,30.68940072
141.48559,38.47299,2,2796,21.9,30.6981062
141.4857,38.47298,2,2797,21.8,30.70774657
141.4857199,38.47298,2,2798,21.9,30.70947896
141.4857199,38.4729699,2,2799,21.7,30.71060203
141.48575,38.47296,2,2800,21.6,30.71344422
141.48582,38.47294,2,2801,21.3,30.71993118
141.48591,38.4729,2,2802,22.4,30.72894058
141.4859899,38.47285,2,2803,23.4,30.73784521
141.48606,38.47279,2,2804,24.1,30.74688694
141.48611,38.47274,2,2805,24.6,30.75394791
141.48614,38.47269,2,2806,24.7,30.76009052
141.48618,38.47262,2,2807,24.8,30.76861759
141.48618,38.47261,2,2808,24.6,30.76972955
141.4862,38.47255,2,2809,24.4,30.7766247
141.48621,38.47251,2,2810,24.2,30.78115689
141.48621,38.47246,2,2811,24.3,30.78671665
141.48621,38.47243,2,2812,24.6,30.7900525
141.4862,38.47235,2,2813,24.9,30.7989906
141.48616,38.47207,2,2814,26.2,30.83031935
141.48612,38.47176,2,2815,27.8,30.86496527
141.48611,38.47164,2,2816,28.7,30.87833705
141.4860799,38.4715599,2,2817,29.2,30.88762124
141.48605,38.4714699,2,2818,29.9,30.89796178
141.48602,38.47137,2,2819,30.7,30.90937306
141.48598,38.47129,2,2820,31.2,30.91892597
141.48593,38.4712,2,2821,31.7,30.92983919
141.48591,38.47114,2,2822,32.3,30.93673435
141.48583,38.47098,2,2823,33.6,30.95584018
141.4858099,38.47093,2,2824,33.7,30.9616688
141.48579,38.47088,2,2825,33.8,30.96749222
141.48577,38.47082,2,2826,33.5,30.97438738
141.48576,38.47078,2,2827,32.3,30.97891958
141.48576,38.47073,2,2828,31.3,30.98447934
141.48576,38.4707,2,2829,30.7,30.98781519
141.48577,38.47066,2,2830,30.2,30.99234739
141.48578,38.47061,2,2831,29.5,30.99797489
141.4858,38.47056,2,2832,29.1,31.00380091
141.48582,38.4705,2,2833,28.4,31.01069607
141.48585,38.47045,2,2834,27.9,31.01683871
141.48588,38.47039,2,2835,26.8,31.0240034
141.48592,38.47034,2,2836,26,31.03056369
141.48594,38.47031,2,2837,25.5,31.03432661
141.48598,38.47028,2,2838,25.1,31.0391489
141.48603,38.4702399,2,2839,24.5,31.04538025
141.48607,38.47021,2,2840,24.1,31.05019486
141.48612,38.47018,2,2841,23.7,31.055679
141.48613,38.47018,2,2842,23.8,31.05654958
141.48618,38.47016,2,2843,23.6,31.06143768
141.48622,38.4701499,2,2844,23.6,31.06509663
141.48628,38.47014,2,2845,23.7,31.07043486
141.48636,38.47013,2,2846,23.9,31.07748773
141.4864,38.47013,2,2847,24.2,31.08097006
141.48646,38.47013,2,2848,24.5,31.08619355
141.4865,38.47014,2,2849,25,31.0898491
141.48652,38.47014,2,2850,25.2,31.09159027
141.48655,38.47014,2,2851,25.3,31.09420202
141.48658,38.4701499,2,2852,25.8,31.09703628
141.48661,38.47016,2,2853,26.3,31.09987926
141.48668,38.47019,2,2854,27.3,31.1068266
141.4867099,38.47021,2,2855,27.5,31.11025028
141.48675,38.4702399,2,2856,27.9,31.11507119
141.48679,38.47027,2,2857,28.2,31.11990118
141.4868,38.47029,2,2858,28.6,31.12228941
141.48682,38.47031,2,2859,28.8,31.12511383
141.48685,38.47034,2,2860,29.2,31.12935047
141.48689,38.47042,2,2861,30.6,31.13890339
141.48692,38.4705,2,2862,32.1,31.14817448
141.48694,38.47055,2,2863,32.9,31.1540005
141.48695,38.47057,2,2864,33.2,31.15638873
141.48699,38.47066,2,2865,34.6,31.16698484
141.487,38.4707099,2,2866,35.6,31.17260136
141.487,38.47075,2,2867,36.5,31.17706028
141.487,38.47079,2,2868,37.4,31.18150808
141.48699,38.47084,2,2869,38.6,31.18713558
141.48693,38.4709999,2,2870,39.9,31.20566707
141.48693,38.47101,2,2871,39.9,31.20679014
141.48684,38.47123,2,2872,40.7,31.23247717
141.4868,38.47133,2,2873,40.7,31.2441292
141.48679,38.47138,2,2874,40.5,31.2497567
141.48679,38.47145,2,2875,40.2,31.25754035
141.48681,38.47152,2,2876,39.8,31.26551637
141.48685,38.47161,2,2877,39.4,31.27611247
141.48708,38.472,2,2878,40.7,31.32387789
141.4874,38.47252,2,2879,48.5,31.38806026
141.4875,38.47267,2,2880,52.5,31.40687472
141.48753,38.4727,2,2881,52.9,31.41111131
141.48757,38.47275,2,2882,53.8,31.41767154
141.48761,38.47279,2,2883,54.4,31.42332031
141.48767,38.47284,2,2884,55.4,31.4309488
141.48773,38.47289,2,2885,56.3,31.43857728
141.48781,38.47294,2,2886,57.3,31.44748871
141.48786,38.4729699,2,2887,57.9,31.45296595
141.48794,38.47302,2,2888,59,31.46188432
141.48806,38.47308,2,2889,60.4,31.47427958
141.48825,38.47314,2,2890,62.2,31.49211482
141.48836,38.47317,2,2891,62.9,31.50225523
141.48847,38.47319,2,2892,62.7,31.51208607
141.48849,38.47319,2,2893,62.6,31.51382716
141.4886,38.47321,2,2894,62.4,31.52365801
141.48873,38.4732,2,2895,61.6,31.5350296
141.48893,38.4732,2,2896,60.6,31.5524405
141.4891,38.47319,2,2897,59.6,31.56728149
141.4893899,38.47318,2,2898,61.2,31.59254309
141.48949,38.47318,2,2899,62.1,31.60125726
141.4899,38.47316,2,2900,65.5,31.63701885
141.49008,38.47317,2,2901,65,31.65272808
141.4901999,38.47319,2,2902,63,31.66340021
141.4903,38.47321,2,2903,61.5,31.67239367
141.49033,38.47322,2,2904,61,31.67523217
141.49052,38.47329,2,2905,58.7,31.69351244
141.49073,38.47341,2,2906,57.3,31.71614553
141.49081,38.47349,2,2907,57.7,31.72744305
141.49085,38.47352,2,2908,57.7,31.73226523
141.49086,38.47354,2,2909,57.9,31.73465344
141.49089,38.47358,2,2910,58.1,31.7398113
141.49092,38.47361,2,2911,58.1,31.74404787
141.49095,38.47366,2,2912,58.5,31.75019046
141.49096,38.47368,2,2913,58.8,31.75257868
141.49097,38.4737,2,2914,59,31.75496689
141.49103,38.47381,2,2915,60,31.76826692
141.49132,38.47437,2,2916,64.8,31.83545914
141.4914,38.47451,2,2917,65.2,31.85251323
141.49148,38.47461,2,2918,65.1,31.86563359
141.49171,38.47483,2,2919,63.9,31.89724561
141.49183,38.47493,2,2920,64.3,31.91250237
141.49194,38.4750299,2,2921,65,31.92716837
141.49225,38.47528,2,2922,66.5,31.96591942
141.49254,38.47551,2,2923,67.2,32.00185528
141.49277,38.47572,2,2924,68,32.03261472
141.49301,38.47593,2,2925,67.3,32.06394773
141.49309,38.47603,2,2926,67,32.07706802
141.49314,38.47616,2,2927,67.1,32.09216445
141.49327,38.47651,2,2928,66.2,32.13269466
141.49339,38.47687,2,2929,65.4,32.17406541
141.4935999,38.4775599,2,2930,66.5,32.25292487
141.49362,38.47766,2,2931,66.7,32.26419218
141.49364,38.47779,2,2932,67.2,32.278752
141.49365,38.47784,2,2933,67.3,32.28437949
141.49366,38.4779399,2,2934,67.7,32.29552194
141.49366,38.47806,2,2935,68.5,32.30887646
141.49366,38.47821,2,2936,69.3,32.32555573
141.49366,38.4784,2,2937,69.2,32.34668279
141.49365,38.47858,2,2938,66.9,32.36671683
141.49365,38.47863,2,2939,66.2,32.37227658
141.49365,38.47874,2,2940,64.8,32.38450804
141.49363,38.47894,2,2941,62.4,32.4068151
141.49359,38.47923,2,2942,59.8,32.43924911
141.49358,38.47934,2,2943,59.6,32.4515115
141.49354,38.47958,2,2944,59.5,32.47842451
141.49344,38.48014,2,2945,60.6,32.54129922
141.49325,38.4813,2,2946,66.8,32.67134148
141.49316,38.48185,2,2947,69.7,32.73299849
141.4931,38.4822,2,2948,70.4,32.77226563
141.4931,38.48221,2,2949,70.4,32.77337758
141.49306,38.48239,2,2950,70.8,32.79369327
141.49303,38.48256,2,2951,69.9,32.81277595
141.49299,38.48274,2,2952,67,32.83309163
141.49295,38.48288,2,2953,64.7,32.84904355
141.4929,38.48309,2,2954,60.7,32.87279663
141.49288,38.48314,2,2955,59.8,32.87862255
141.4928,38.48339,2,2956,54.8,32.9072802
141.49264,38.48377,2,2957,47.8,32.95177025
141.49264,38.48378,2,2958,47.7,32.9528822
141.49256,38.48395,2,2959,44.4,32.97302712
141.4924399,38.4842299,2,2960,40.6,33.00585929
141.49242,38.48429,2,2961,40.2,33.01276294
141.49238,38.4844,2,2962,39.5,33.02548027
141.4923,38.48464,2,2963,38,33.05306058
141.4922599,38.48474,2,2964,37.6,33.06471501
141.4922599,38.48475,2,2965,37.4,33.06582697
141.49221,38.48491,2,2966,36.4,33.08414067
141.49218,38.48499,2,2967,36.1,33.0934116
141.49213,38.48508,2,2968,37.5,33.10432449
141.49204,38.48525,2,2969,40.5,33.12478653
141.49202,38.48529,2,2970,41.3,33.12956286
141.4918999,38.48552,2,2971,46.4,33.15719164
141.49187,38.48558,2,2972,47.8,33.16435296
141.49182,38.48568,2,2973,50.3,33.17629378
141.4918099,38.48569,2,2974,50.8,33.17771126
141.49174,38.4858199,2,2975,54.6,33.19338454
141.49171,38.48585,2,2976,55.8,33.1976296
141.49171,38.48586,2,2977,55.7,33.19874155
141.49165,38.48594,2,2978,57.4,33.20905682
141.4916,38.48601,2,2979,58,33.21797449
141.49157,38.48604,2,2980,58.5,33.22221077
141.49153,38.48608,2,2981,59.1,33.22785916
141.49146,38.48616,2,2982,59.8,33.23864123
141.49139,38.48622,2,2983,60.5,33.24767632
141.4913599,38.48624,2,2984,60.9,33.25111281
141.4913,38.4862899,2,2985,61.3,33.25872656
141.4912,38.48635,2,2986,62.2,33.26970005
141.49117,38.48637,2,2987,62.4,33.2731299
141.49112,38.4864,2,2988,62.7,33.27861326
141.49108,38.48642,2,2989,62.9,33.28274447
141.49103,38.48645,2,2990,63.1,33.28822783
141.49097,38.48648,2,2991,63.4,33.29442464
141.49093,38.4865,2,2992,63.5,33.29855584
141.49082,38.48655,2,2993,63.6,33.30962728
141.49072,38.4865799,2,2994,62.1,33.3189445
141.49064,38.48661,2,2995,60.7,33.32667021
141.4905599,38.48663,2,2996,59.6,33.33398809
141.4904699,38.48666,2,2997,58,33.34250224
141.49041,38.4866699,2,2998,57.3,33.34783079
141.48997,38.48678,2,2999,50.4,33.38803684
141.4897,38.48684,2,3000,47.9,33.41246582
141.4896,38.48687,2,3001,46.6,33.42178699
141.48931,38.48694,2,3002,43.3,33.44820089
141.48919,38.48697,2,3003,41.8,33.45916523
141.48909,38.48699,2,3004,40.7,33.46814864
141.489,38.48702,2,3005,39.3,33.47666276
141.4889,38.48704,2,3006,38.5,33.48564616
141.48887,38.48705,2,3007,38.1,33.4884842
141.48878,38.48708,2,3008,37.1,33.49699831
141.4886799,38.48711,2,3009,36.2,33.50632758
141.48858,38.4871399,2,3010,35.6,33.51563661
141.48848,38.48719,2,3011,34.6,33.52597055
141.48846,38.4872,2,3012,34.5,33.52803614
141.48837,38.48724,2,3013,34.1,33.53704418
141.48829,38.48728,2,3014,34.3,33.54530653
141.48827,38.4873,2,3015,34.3,33.5481307
141.48818,38.48735,2,3016,35,33.55773657
141.48809,38.4874099,2,3017,35.6,33.56801883
141.48808,38.48743,2,3018,35.4,33.57041735
141.488,38.48749,2,3019,36,33.58006073
141.48794,38.48755,2,3020,36.3,33.58853324
141.48793,38.48756,2,3021,36.4,33.58994532
141.48786,38.48763,2,3022,36.8,33.59982991
141.48781,38.4876999,2,3023,36.6,33.60873783
141.48776,38.48777,2,3024,36.4,33.61766515
141.4877,38.48786,2,3025,35.9,33.62895332
141.48767,38.48792,2,3026,35.4,33.63611778
141.48763,38.48801,2,3027,34.4,33.64671362
141.4875999,38.4881,2,3028,33.2,33.6570584
141.48758,38.4881699,2,3029,32.2,33.66502158
141.48756,38.4882599,2,3030,30.8,33.6751794
141.48755,38.48836,2,3031,29.9,33.68634401
141.48755,38.48844,2,3032,31.1,33.69523962
141.48755,38.48853,2,3033,32.4,33.70524717
141.48755,38.4885499,2,3034,32.7,33.70745995
141.48756,38.48863,2,3035,33.8,33.71640911
141.48757,38.48866,2,3036,34.1,33.71985663
141.48758,38.48872,2,3037,34.9,33.72658487
141.4875999,38.4888199,2,3038,36.3,33.73782747
141.48763,38.48892,2,3039,37.5,33.74926225
141.48766,38.48899,2,3040,38.4,33.75747218
141.4876899,38.48906,2,3041,39.2,33.76567934
141.48774,38.48918,2,3042,40.9,33.77971716
141.48779,38.48931,2,3043,44.3,33.79481336
141.48785,38.48948,2,3044,48.8,33.81442458
141.48795,38.48972,2,3045,54.9,33.84249479
141.48798,38.48982,2,3046,57.5,33.85391674
141.488,38.48989,2,3047,59.3,33.86189266
141.48804,38.49,2,3048,62.1,33.87460991
141.48806,38.49011,2,3049,66.7,33.88696461
141.48808,38.4901399,2,3050,67.9,33.89071745
141.48819,38.49046,2,3051,81.9,33.92757606
141.4882,38.49049,2,3052,83.3,33.93102358
141.48825,38.49066,2,3053,91.3,33.95042117
141.48833,38.49094,2,3054,103.9,33.98232483
141.48833,38.49098,2,3055,105.4,33.98677264
141.48834,38.49101,2,3056,106.6,33.99022015
141.48835,38.49105,2,3057,108.1,33.99475231
141.48839,38.49136,2,3058,119.7,34.02939813
141.4884,38.49143,2,3059,122.4,34.0372303
141.4884099,38.49154,2,3060,126.6,34.04949207
141.48843,38.49172,2,3061,132,34.06958348
141.48844,38.49199,2,3062,135,34.09961877
141.48844,38.49224,2,3063,137.6,34.12741754
141.48843,38.49242,2,3064,139.4,34.14745156
141.4884,38.49263,2,3065,135.1,34.17094804
141.48835,38.49306,2,3066,118.5,34.21895954
141.48826,38.49351,2,3067,101.8,34.26960667
141.48819,38.49377,2,3068,92.7,34.29915228
141.48808,38.4940799,2,3069,81.5,34.33491671
141.48803,38.49416,2,3070,78.3,34.34482958
141.48801,38.4942,2,3071,77,34.34960583
141.48798,38.49425,2,3072,75.5,34.3557481
141.48795,38.4943,2,3073,73.9,34.36189038
141.48784,38.4945499,2,3074,66.3,34.39128084
141.48779,38.49467,2,3075,62.7,34.40532643
141.48772,38.49481,2,3076,58.3,34.42204329
141.48768,38.49489,2,3077,55.8,34.43159578
141.48763,38.49497,2,3078,53.2,34.44149864
141.48755,38.49513,2,3079,49.1,34.46060362
141.48754,38.49514,2,3080,48.8,34.46201565
141.4874199,38.49535,2,3081,46.9,34.4875991
141.48735,38.49547,2,3082,46.4,34.50226377
141.48726,38.49563,2,3083,45.5,34.52170277
141.48725,38.49563,2,3084,45.8,34.52257305
141.48716,38.49579,2,3085,44.7,34.54201205
141.48687,38.49627,2,3086,41,34.60105181
141.48657,38.49677,2,3087,35.2,34.66247419
141.48645,38.49696,2,3088,35.4,34.68604136
141.48613,38.49749,2,3089,38.1,34.75122315
141.48601,38.49767,2,3090,45.4,34.77379883
141.4859899,38.4977,2,3091,46.7,34.77756548
141.48597,38.49773,2,3092,48,34.78132407
141.48586,38.49789,2,3093,55.5,34.80152715
141.4857,38.49818,2,3094,69,34.83665146
141.48559,38.49839,2,3095,75.3,34.86188841
141.48551,38.49859,2,3096,73.6,34.88519168
141.48538,38.4991,2,3097,67.5,34.94301859
141.4853,38.49948,2,3098,59.8,34.9858424
141.48527,38.49962,2,3099,56.9,35.0016271
141.48523,38.49985,2,3100,52.3,35.02743777
141.4852,38.50002,2,3101,49,35.04652036
141.48512,38.5005,2,3102,41.1,35.10034611
141.48489,38.50179,2,3103,27.5,35.24517739
141.48481,38.5022499,2,3104,22,35.29678767
141.48477,38.5025,2,3105,18.3,35.32481455
141.48473,38.50268,2,3106,16.8,35.34513007
141.48473,38.5027,2,3107,16.6,35.34735397
141.48472,38.50277,2,3108,15.9,35.35518612
141.4847,38.50296,2,3109,13.9,35.37638475
141.4847,38.50313,2,3110,11.8,35.39528791
141.4847,38.50314,2,3111,11.7,35.39639986
141.48471,38.5032,2,3112,11,35.40312808
141.48472,38.50329,2,3113,9.8,35.41317339
141.48472,38.50332,2,3114,9.5,35.41650925
141.48473,38.50334,2,3115,9.4,35.41889733
141.4847399,38.50342,2,3116,10.1,35.42783456
141.48475,38.5034599,2,3117,10.4,35.43235745
141.48477,38.50352,2,3118,10.9,35.43926317
141.48479,38.50358,2,3119,11.4,35.44615814
141.48482,38.50365,2,3120,11.9,35.4543679
141.48484,38.50369,2,3121,12.1,35.45914407
141.48486,38.50374,2,3122,12.4,35.46496984
141.4849,38.50382,2,3123,12.8,35.47452218
141.48492,38.50386,2,3124,13.1,35.47929835
141.48494,38.50388,2,3125,13.1,35.48212227
141.48498,38.50394,2,3126,13.3,35.48964736
141.48506,38.50406,2,3127,14,35.50469752
141.48511,38.50412,2,3128,14.3,35.51266255
141.48517,38.50418,2,3129,15.1,35.52113432
141.48524,38.50425,2,3130,17.3,35.53101804
141.48537,38.50436,2,3131,20.2,35.54767861
141.4854499,38.50444,2,3132,22.1,35.55896892
141.48556,38.50452,2,3133,23.5,35.57204251
141.48564,38.50458,2,3134,24.4,35.58168469
141.4857199,38.50465,2,3135,25.3,35.59212138
141.48583,38.50473,2,3136,25.9,35.60519494
141.486,38.50486,2,3137,26,35.62587788
141.48609,38.50493,2,3138,25.6,35.63691949
141.48616,38.50499,2,3139,25.2,35.64595351
141.48618,38.505,2,3140,24.9,35.64801874
141.48624,38.50506,2,3141,24.9,35.65649046
141.48631,38.50513,2,3142,24.6,35.66637414
141.48637,38.50519,2,3143,24.1,35.67484586
141.48642,38.5052499,2,3144,23.7,35.68280153
141.48648,38.50532,2,3145,22.9,35.69218326
141.4865299,38.50538,2,3146,22.1,35.7001435
141.48657,38.5054299,2,3147,21.3,35.70669809
141.48666,38.50557,2,3148,19.4,35.72413422
141.4867,38.50566,2,3149,19.2,35.73472978
141.48675,38.50576,2,3150,19.1,35.74667015
141.48678,38.50584,2,3151,19.1,35.75594087
141.48679,38.50588,2,3152,19.4,35.76047299
141.4868,38.50591,2,3153,19.7,35.76392047
141.48683,38.506,2,3154,20.4,35.77426289
141.48685,38.50613,2,3155,21.9,35.78882263
141.48686,38.50621,2,3156,22.9,35.79776069
141.48687,38.5062799,2,3157,23.8,35.80558178
141.48687,38.50636,2,3158,24.9,35.81448851
141.48687,38.50646,2,3159,26.3,35.82560802
141.48687,38.50653,2,3160,27.4,35.83339167
141.48686,38.50661,2,3161,28.6,35.84232974
141.48685,38.50665,2,3162,29.3,35.84686186
141.48683,38.5067499,2,3163,29,35.85810574
141.48681,38.50683,2,3164,28.5,35.86718089
141.48679,38.5069,2,3165,28.1,35.87515672
141.48676,38.507,2,3166,27.5,35.88657853
141.48672,38.50709,2,3167,27.2,35.89717406
141.48664,38.50723,2,3168,27.3,35.91422686
141.48655,38.50739,2,3169,27.9,35.93366535
141.48648,38.50748,2,3170,28.7,35.94538075
141.48643,38.50755,2,3171,29.1,35.95429778
141.48636,38.50763,2,3172,29.7,35.96507883
141.48633,38.50767,2,3173,29.8,35.97023607
141.48623,38.5077799,2,3174,30.6,35.9852377
141.48611,38.50793,2,3175,31,36.00492511
141.48603,38.50803,2,3176,31.1,36.01804376
141.48598,38.50808,2,3177,31.3,36.02510342
141.48585,38.50823,2,3178,31.4,36.04525659
141.48559,38.50852,2,3179,33.7,36.08464755
141.48533,38.50882,2,3180,35.8,36.12495379
141.48519,38.50897,2,3181,36.8,36.14560783
141.48514,38.50903,2,3182,37,36.15357269
141.48497,38.5092,2,3183,37.5,36.1775754
141.48483,38.50935,2,3184,35.1,36.19822939
141.48471,38.50946,2,3185,33.5,36.21431135
141.4845599,38.5096,2,3186,31.3,36.2346316
141.48451,38.50965,2,3187,30.4,36.24168584
141.48442,38.50973,2,3188,29.1,36.25353723
141.48425,38.50988,2,3189,26.6,36.27583059
141.48418,38.50993,2,3190,25.9,36.28407727
141.4841,38.51,2,3191,25.4,36.2945194
141.4840199,38.51006,2,3192,25.8,36.30416749
141.48397,38.51009,2,3193,26.2,36.30964281
141.48394,38.5101299,2,3194,25.9,36.31479042
141.4838399,38.5102,2,3195,26.3,36.32647875
141.48377,38.51025,2,3196,26.6,36.33471899
141.48367,38.51032,2,3197,26.8,36.34639341
141.48363,38.51035,2,3198,26.9,36.35121431
141.48359,38.51038,2,3199,26.9,36.3560352
141.48342,38.51049,2,3200,27.2,36.37522897
141.48328,38.51059,2,3201,26.8,36.39172224
141.48294,38.51081,2,3202,24.9,36.4301097
141.48239,38.51117,2,3203,24.4,36.49249968
141.48216,38.51132,2,3204,25.3,36.51855111
141.48174,38.51159,2,3205,24.4,36.56584581
141.48139,38.51182,2,3206,23.9,36.60561323
141.481,38.51208,2,3207,19.2,36.65019214
141.4805299,38.51238,2,3208,9.7,36.70297262
141.48036,38.5124799,2,3209,7.6,36.72146368
141.48014,38.5126,2,3210,8.8,36.74480339
141.4800799,38.51264,2,3211,9,36.75166827
141.48,38.51268,2,3212,9.4,36.75992122
141.4799899,38.51269,2,3213,9.2,36.7613385
141.47989,38.51274,2,3214,8,36.77165651
141.47985,38.5127499,2,3215,7.7,36.77530673
141.4798,38.51278,2,3216,7.1,36.7807956
141.47979,38.51278,2,3217,7,36.78166566
141.47965,38.51282,2,3218,6.1,36.79463325
141.47946,38.51288,2,3219,4.9,36.81246003
141.47931,38.51293,2,3220,4.3,36.82664591
141.47925,38.5129499,2,3221,4.1,36.83231591
141.47922,38.51296,2,3222,4,36.83515746
141.47911,38.51299,2,3223,4.1,36.84529287
141.47895,38.5130399,2,3224,4.9,36.86027895
141.47889,38.51306,2,3225,5.2,36.86595766
141.4788299,38.51308,2,3226,5.5,36.87164
141.47882,38.51308,2,3227,5.6,36.87250137
141.4788,38.51309,2,3228,5.7,36.87456643
141.47871,38.51314,2,3229,6.1,36.88417
141.47866,38.51316,2,3230,6.3,36.8890558
141.47859,38.5132,2,3231,6.7,36.89659744
141.47851,38.51325,2,3232,7.1,36.90550583
141.4783799,38.51333,2,3233,7.7,36.91990245
141.47832,38.51338,2,3234,7.9,36.92752297
141.47826,38.51342,2,3235,8.6,36.93438118
141.47799,38.51365,2,3236,10.3,36.96910766
141.47779,38.51381,2,3237,10.6,36.99399392
141.47769,38.5139,2,3238,10.2,37.00725479
141.47765,38.51393,2,3239,10.1,37.01207556
141.47761,38.51396,2,3240,10,37.01689632
141.47758,38.51399,2,3241,9.7,37.02113199
141.47756,38.51401,2,3242,9.5,37.02395576
141.47754,38.51403,2,3243,9.3,37.02677954
141.4775,38.5140699,2,3244,8.9,37.03241833
141.47748,38.51412,2,3245,8.3,37.03825465
141.47747,38.51414,2,3246,8.1,37.04064269
141.47746,38.51417,2,3247,7.8,37.04409013
141.47745,38.51419,2,3248,7.9,37.04647817
141.47744,38.51424,2,3249,7.8,37.05210559
141.4774,38.51439,2,3250,7.8,37.06914406
141.47739,38.51443,2,3251,7.7,37.07367617
141.47738,38.5144499,2,3252,7.8,37.07605385
141.47736,38.5145399,2,3253,7.6,37.08621156
141.47733,38.51462,2,3254,7.6,37.09549287
141.47731,38.51468,2,3255,7.6,37.10238776
141.47727,38.51475,2,3256,7.7,37.11091401
141.47712,38.51502,2,3257,7.8,37.14365053
141.47697,38.51526,2,3258,6.9,37.1733575
141.4769499,38.5153,2,3259,6.6,37.17813674
141.47691,38.51536,2,3260,6.1,37.18565755
141.47688,38.5154,2,3261,5.8,37.19081464
141.47687,38.51541,2,3262,5.7,37.19222652
141.47684,38.51544,2,3263,5.5,37.19646215
141.47682,38.51547,2,3264,5.2,37.20022456
141.4768,38.5154799,2,3265,5.2,37.20228361
141.47669,38.5155699,2,3266,4.3,37.21613075
141.47652,38.51568,2,3267,4.5,37.23533079
141.47646,38.51573,2,3268,4.3,37.24295714
141.4764099,38.51577,2,3269,4.1,37.24918471
141.47636,38.5158,2,3270,4,37.25465976
141.47635,38.51581,2,3271,3.9,37.25607163
141.4763,38.51584,2,3272,3.9,37.26155358
141.47616,38.51594,2,3273,4.8,37.27804618
141.47603,38.51602,2,3274,5.3,37.29243563
141.47595,38.51606,2,3275,5.6,37.30069564
141.4759,38.51609,2,3276,5.7,37.30617757
141.4757799,38.51615,2,3277,6.1,37.3185749
141.47573,38.51618,2,3278,6.3,37.32404993
141.47571,38.5162,2,3279,6.3,37.32687367
141.4756899,38.51621,2,3280,6.4,37.32894601
141.47566,38.51624,2,3281,6.4,37.33317626
141.47563,38.51628,2,3282,6.3,37.33833334
141.47559,38.51632,2,3283,6.2,37.34398082
141.47558,38.51633,2,3284,6.2,37.34539269
141.47555,38.51636,2,3285,6.2,37.3496283
141.47552,38.51641,2,3286,6,37.35577023
141.47546,38.51648,2,3287,5.9,37.36514227
141.47541,38.51654,2,3288,5.9,37.37310689
141.47539,38.51658,2,3289,5.7,37.37788295
141.47538,38.51658,2,3290,5.8,37.37875297
141.47535,38.51661,2,3291,5.8,37.38298857
141.47531,38.51663,2,3292,6,37.38711855
141.47528,38.51664,2,3293,6.2,37.3899556
141.47525,38.51665,2,3294,6.5,37.39279265
141.47522,38.51666,2,3295,6.7,37.3956297
141.47518,38.51666,2,3296,7.1,37.39910979
